	SZA
388	118.53131954654938
389	105.37333581966573
390	92.57510612284243
391	80.3332224902129
392	68.96746108293436
393	59.00031332205468
394	51.2676601609251
395	46.89734312593984
396	46.84459246114739
397	51.12298920439528
398	58.79133950485459
399	68.71827758256251
400	80.05982588769899
401	92.28720890209043
402	105.07691426492306
403	118.22994915466735
404	131.61246547062638
405	145.1173626649026
406	158.60214869855264
407	171.40470745580092
408	171.68275845609855
409	158.93152986164097
410	145.4471382785585
411	131.93524510828425
412	118.5407479932764
413	105.37010394373857
414	92.55529518650735
415	80.2920399242452
416	68.8987531143772
417	58.896739133864116
418	51.12295990005396
419	46.71276320026027
420	46.634984374293616
421	50.90972130704367
422	58.588771570627344
423	68.53139903508452
424	79.88862555328986
425	92.12991738733562
426	104.93140904481892
427	118.09398803715906
428	131.48343065611064
429	144.9911970832749
430	158.46922938487
431	171.2238482924456
432	171.6155392829515
433	158.93931999940617
434	145.46390446732312
435	131.94854725075578
436	118.5452234831445
437	105.36183312570998
438	92.53025950918483
439	80.24536031808394
440	68.82420541225758
441	58.7869304451566
442	50.971679723181516
443	46.52158430191967
444	46.4194517413187
445	50.691828443946406
446	58.38298655731726
447	68.34247364273506
448	79.71625169581617
449	91.97208062645605
450	104.78578733897584
451	117.95816764264292
452	131.3546086548518
453	144.8650397547872
454	158.33550330597552
455	171.03959098110633
456	171.5371974601935
457	158.9404239350872
458	145.47518306941697
459	131.95674601578594
460	118.54468424891832
461	105.34848496196588
462	92.49998237722558
463	80.19319355040481
464	68.7438449694019
465	58.67093265526577
466	50.813879501348524
467	46.323878753414206
468	46.19808519087031
469	50.469422775074854
470	58.17410723604348
471	68.15162138675028
472	79.54281394483034
473	91.81379064835416
474	104.64012313768721
475	117.8225415401729
476	131.2260286807217
477	144.73888769227045
478	158.2009192839122
479	170.8518668938559
480	171.44765251965842
481	158.93465920547473
482	145.4808513484628
483	131.9597561331713
484	118.53907260497425
485	105.33002511553264
486	92.46445111249506
487	80.13554612001705
488	68.65770104757486
489	58.54879390540961
490	50.64962187556987
491	46.11972140763366
492	45.970977867595444
493	50.242618615897655
494	57.962257318260754
495	67.95896174205369
496	79.36841987958972
497	91.65513769340363
498	104.49448802379547
499	117.68716040568158
500	131.09771667617437
501	144.6127344127581
502	158.0654231493997
503	170.66061052126986
504	171.34686886106647
505	158.9218516248207
506	145.48079150653246
507	131.95749668722544
508	118.5283350645411
509	105.30642338066556
510	92.42365709874183
511	80.0724337506093
512	68.5658068656478
513	58.420565576892585
514	50.47897259729773
515	45.90918930973326
516	45.738224611856964
517	50.01153149250207
518	57.74756099245757
519	67.76461334714418
520	79.19317390684235
521	91.49621013838896
522	104.34895112822991
523	117.55207201518435
524	130.9696953535123
525	144.4865700508721
526	157.92895800713768
527	170.46575987490144
528	171.23485450405656
529	158.90183610590276
530	145.4748910368271
531	131.9498913085315
532	118.51242244998673
533	105.27765374108202
534	92.37759580255147
535	80.00387089300145
536	68.46819827271491
537	58.2863018623394
538	50.30200015347349
539	45.69236184323198
540	45.49992251784617
541	49.7762801135277
542	57.53014547607941
543	67.56869712693296
544	79.01718224018035
545	91.337094424549
546	104.2035790893086
547	117.41732124220496
548	130.8419842403644
549	144.36038147566157
550	157.7914645015088
551	170.2672568375943
552	171.11165909877988
553	158.87445744578406
554	145.46304306498274
555	131.9368683570047
556	118.49128999550918
557	105.24369442178921
558	92.32626678894879
559	79.92987523651094
560	68.3649153259826
561	58.14606108798674
562	50.11877475047833
563	45.46931930938988
564	45.25616916675299
565	49.53698153624114
566	57.31013429130789
567	67.37132874727246
568	78.84054438025368
569	91.17787498894418
570	104.05843601611473
571	117.2829500592581
572	130.7145997289081
573	144.23415241064436
574	157.65288108245915
575	170.0650474645388
576	170.9773713054476
577	158.83957106816422
578	145.44514667699224
579	131.91836109560626
580	118.46489744221786
581	105.20452793436624
582	92.26967373145166
583	79.85047094986636
584	68.25600080339379
585	57.99990355236665
586	49.92937032063576
587	45.240145620542634
588	45.0070656782814
589	49.29375771485893
590	57.08765612717072
591	67.17262895228754
592	78.6633675336976
593	91.01863419891214
594	103.91358345565268
595	117.14899754355389
596	130.58755512910034
597	144.10786355688273
598	157.51314427097094
599	169.8590822380287
600	170.83211567042972
601	158.79704371424128
602	145.42110723194062
603	131.89430785388697
604	118.43320912507149
605	105.16014111569245
606	92.20782441689556
607	79.76568421058842
608	68.14150280075103
609	57.84789459259679
610	49.73386309209492
611	45.004925594889684
612	44.7527136683986
613	49.04672979761204
614	56.86283711315819
615	66.97271251143744
616	78.4857450194624
617	90.85574511771091
618	103.76908036383522
619	117.01549988650845
620	130.46086072545899
621	143.9814927190211
622	157.37218892413347
623	169.6493162785854
624	170.67604913534285
625	158.74675407466958
626	145.39083665763647
627	131.86465218086104
628	118.39619405162767
629	105.11052515985966
630	92.14073074470537
631	79.67554837449747
632	68.02147215379148
633	57.6901010074447
634	49.532332371868016
635	44.7637468407114
636	44.4932169392651
637	48.79602125843918
638	56.635805137028775
639	66.77169797884318
640	78.30777851636793
641	90.69585252850186
642	103.62498308045355
643	116.88249040731579
644	130.3345238374541
645	143.8550149339962
646	157.229948499165
647	169.43570951555785
648	170.50935731499646
649	158.68859335574052
650	145.3542537273911
651	131.82934298642297
652	118.35382597220422
653	105.05567564345995
654	92.06840872092594
655	79.58010462345007
656	67.89596538058902
657	57.5265955610308
658	49.32486052453156
659	44.51669903318161
660	44.22868139902446
661	48.54175733514935
662	56.406689180839294
663	66.5697013999037
664	78.12956632815849
665	90.53608000322863
666	103.4813453078164
667	116.74999957030076
668	130.20854888346412
669	143.72840260254907
670	157.0863553162748
671	169.2182268198172
672	170.3322506729898
673	158.622465773645
674	145.3112843161777
675	131.78833467080685
676	118.30608344133682
677	104.99559254399317
678	91.99087844691846
679	79.47938869743416
680	67.76503964578067
681	57.35745133108847
682	49.111531587190505
683	44.263873424185675
684	43.959214338893254
685	48.284064421340005
686	56.17561846106179
687	66.36684026412199
688	77.95120728116032
689	90.37781577577518
690	103.33821809332736
691	116.61805500606975
692	130.0829374479613
693	143.6016256230077
694	156.94134081972297
695	168.99683810158098
696	170.1449607101863
697	158.54828897189591
698	145.26186163484877
699	131.74158724153824
700	118.2529498702989
701	104.93028025153609
702	91.90816410288585
703	79.3734434719513
704	67.62875744904942
705	57.18274548036137
706	48.89243177894736
707	44.005362482951284
708	43.68492391411832
709	48.023069500161974
710	55.94272120609681
711	66.16322747763179
712	77.77279131377306
713	90.21988974122597
714	103.19564981578894
715	116.48668153630156
716	129.95768835200116
717	143.47465152752756
718	156.79483583677586
719	168.77151837584915
720	169.94773626440073
721	158.46599435767058
722	145.20592644079656
723	131.68906641749214
724	118.19441357071597
725	104.8597475736757
726	91.82029392620726
727	79.26231264750804
728	67.4871808768631
729	57.00255682978303
730	48.66764981001102
731	43.74126001448616
732	43.405919001203586
733	47.75889911725865
734	55.708124049684415
735	65.958973872172
736	77.5944050941521
737	90.06234122592485
738	103.05368617541882
739	116.35590120221839
740	129.8327977268658
741	143.34744562049144
742	156.64677083406326
743	168.54224779850762
744	169.74084000008756
745	158.3755273542547
746	145.1434272240846
747	131.63074371955628
748	118.13046778895794
749	104.78400773358983
750	91.72730018472424
751	79.14605334425846
752	67.34037992615792
753	56.81696984937693
754	48.437277660138356
755	43.471663194292354
756	43.12231207436033
757	47.49168439643413
758	55.471958260279386
759	65.75419524641214
760	77.4161457734192
761	89.90529372800312
762	102.91237018769452
763	116.22573329660005
764	129.7082590906533
765	143.21997111885676
766	156.49707617091843
767	168.30901167558727
768	169.5245451473898
769	158.27684756782105
770	145.07432036776024
771	131.56659654770627
772	118.0611107314287
773	104.70307836158787
774	91.6292191450996
775	79.02472119113148
776	67.18842905860502
777	56.62607162528262
778	48.20141026788672
779	43.19667054375888
780	42.83421622656116
781	47.22155585694977
782	55.23435278013882
783	65.54900320916686
784	77.23810260701613
785	89.74879731250407
786	102.7717421808291
787	116.0961943992423
788	129.5840634279012
789	143.0921892944702
790	156.3456823491877
791	168.07180044825762
792	169.29913253101108
793	158.16992886802205
794	144.99857028165647
795	131.49660824407476
796	117.98634558065896
797	104.6169814799684
798	91.52609103639459
799	78.89836302436781
800	67.03139811381271
801	56.42994766810385
802	47.96014149205712
803	42.916379838144024
804	42.54174390234694
805	46.94864316270798
806	54.995433915391345
807	65.34350369155563
808	77.06035208135981
809	89.59287355595443
810	102.63183979687213
811	115.96729841576064
812	129.4601992718453
813	142.96405961795097
814	156.19252025892905
815	167.83060965618142
816	169.06488791229663
817	158.05475938319375
818	144.91614950912083
819	131.42076814207195
820	117.90618050224646
821	104.52574348139375
822	91.417960008847
823	78.76704888373646
824	66.86936813774352
825	56.228691304587876
826	47.71357063981741
827	42.63089279514396
828	42.245011102595726
829	46.67307933541562
830	54.75533147268926
831	65.13780804119105
832	76.88298531227719
833	89.4376280209051
834	102.4926979965219
835	115.83905661977987
836	129.33665278953333
837	142.83553990415098
838	156.0375214196079
839	167.5854398815054
840	168.82209965342648
841	157.93134141202341
842	144.82703880601593
843	131.339071601213
844	117.8206286426742
845	104.42939510089083
846	91.30487408821044
847	78.63084735508528
848	66.70242197601799
849	56.022398380298206
850	47.461798924556334
851	42.340312115770644
852	41.944134452077236
853	46.39499751893734
854	54.514173769704655
855	64.93202367895212
856	76.70608423592059
857	89.28311932166294
858	102.35434906743126
859	115.71147769830974
860	129.21340786935406
861	142.70658645890097
862	155.88061821622176
863	167.3362966759235
864	168.57105670065158
865	157.79969125478812
866	144.73122719206395
867	131.251520027792
868	117.72970811808725
869	104.32797138159357
870	91.18688512558298
871	78.48982178904814
872	66.53064210726781
873	55.81116420154317
874	47.20492813881495
875	42.04474117014873
876	41.63923097492981
877	46.1145307408823
878	54.27208706435191
879	64.72625384540086
880	76.52972407391238
881	89.1293777496513
882	102.21682263618345
883	115.58456780023306
884	129.09044621114123
885	142.57715422698504
886	155.72174412984492
887	167.0831904728606
888	168.3120468742502
889	157.65983896812662
890	144.62871197430326
891	131.15812088137685
892	117.63344199427856
893	104.22151163441184
894	91.06404874299669
895	78.3440495918638
896	66.35411754587757
897	55.5950895685468
898	46.94306340382755
899	41.74428515305088
900	41.33041942574949
901	45.83181352806209
902	54.02919920969307
903	64.52060437561546
904	76.35398605709437
905	88.97648303607771
906	102.08014568360689
907	115.45833058794494
908	128.96774741859792
909	142.4471969410119
910	155.5608339620934
911	166.82613648694547
912	168.04535544630147
913	157.51182804843677
914	144.51949874305484
915	131.0588876672924
916	117.53185825778665
917	104.11005939179162
918	90.93297557175649
919	78.19359610355795
920	66.17293571823072
921	55.374275141934575
922	46.67631017065591
923	41.439049561731004
924	41.01781875218852
925	45.54698025587918
926	53.78563591613044
927	64.31517593468669
928	76.17894205573036
929	88.8244659561406
930	101.94434256361532
931	115.33276729181317
932	128.84528909383735
933	142.31666727100225
934	155.39782405291072
935	166.56515460262477
936	167.77126398287115
937	157.35571504969386
938	144.40360134079268
939	130.95383991528328
940	117.4249897786098
941	103.9936623557255
942	90.80012856843162
943	78.03855592159668
944	65.98719471943953
945	55.148828147526864
946	46.404778341256446
947	41.129142501980766
948	40.70154984241693
949	45.26016602096553
950	53.54152168806036
951	64.11006675041757
952	76.00466155589322
953	88.67336166001459
954	101.8094350254912
955	115.20787676764516
956	128.72304693413673
957	142.1855169745577
958	155.23265249129355
959	166.3002692537064
960	167.49004942466496
961	157.19156914193158
962	144.28104180454596
963	130.84300314456542
964	117.31287426452678
965	103.87237234021082
966	90.66228904347126
967	77.87897813726744
968	65.79697514451864
969	54.91884555854356
970	46.12857343287115
971	40.814669474751994
972	40.38173103344511
973	44.97150393628116
974	53.296978739353804
975	63.905373041929145
976	75.83120921180242
977	88.52319061149616
978	101.67544223947368
979	115.08365555692728
980	128.60099483065412
981	142.05369704742287
982	155.06525931845073
983	166.03150929559047
984	167.20198337920755
985	157.01947161746432
986	144.15185028265842
987	130.7264088156775
988	117.19555420730966
989	103.74624520841326
990	90.52002557179516
991	77.71498267654242
992	65.60240009009897
993	54.68445384221779
994	45.84781554625163
995	40.495744804644325
996	40.058489147409205
997	44.681134791971246
998	53.05213605517172
999	63.70119722464743
1000	75.65866266970234
1001	88.37403671869266
1002	101.54238082565924
1003	114.96009794975393
1004	128.4791049689365
1005	141.9211578740711
1006	154.89558672290337
1007	165.7589078715684
1008	166.90733159786572
1009	156.8395153519703
1010	144.01606492697084
1011	130.60409426949929
1012	117.07307682126438
1013	103.61534080481857
1014	90.37412683253885
1015	77.54663122809909
1016	65.40354564949288
1017	54.445747896896336
1018	45.56261071090657
1019	40.172474301267286
1020	39.73194290265609
1021	44.38919039941329
1022	52.807111131019916
1023	63.49762685413201
1024	75.48707845167854
1025	88.22592515255702
1026	101.4102648860623
1027	114.83719605030447
1028	128.35734793119258
1029	141.7878493782295
1030	154.72357922702918
1031	165.48250227464854
1032	166.60635361198374
1033	156.65180422786983
1034	143.8737317615913
1035	130.47610265392163
1036	116.94549397422885
1037	103.47972288238242
1038	90.22382626582566
1039	77.37403711232952
1040	65.20053926223008
1041	54.20285688716813
1042	45.27308341672353
1043	39.844975368582254
1044	39.40222061630497
1045	44.09581194798144
1046	52.562030449633646
1047	63.294761290012346
1048	75.31653078653166
1049	88.07893224556592
1050	101.27910603995923
1051	114.71493984490522
1052	128.23569280011625
1053	141.6537211730338
1054	154.5491838648132
1055	165.20233380621283
1056	166.2993025040604
1057	156.45645252735522
1058	143.72490452955034
1059	130.3424828386203
1060	116.81286211140697
1061	103.33945902515231
1062	90.0691504279038
1063	77.19727876273156
1064	64.9934711339796
1065	53.95588620550986
1066	44.97934389558596
1067	39.513355423851486
1068	39.069442985393415
1069	43.8011323397289
1070	52.31701047914646
1071	63.092684451364875
1072	75.14706487864579
1073	87.93302222700605
1074	101.14891346230789
1075	114.59331727254552
1076	128.11410726424015
1077	141.51872271064366
1078	154.37235035024185
1079	164.918447632527
1080	165.9864247919573
1081	156.2535843023864
1082	143.56964451875183
1083	130.20328931850239
1084	116.67524217239387
1085	103.19462056653889
1086	89.91016506996517
1087	77.0164519616911
1088	64.78245347293435
1089	53.70495741799701
1090	44.68151369812778
1091	39.177729441739906
1092	38.73373606760336
1093	43.505289083422106
1094	52.072170051946024
1095	62.891483519641675
1096	74.97873983468531
1097	87.78826447215026
1098	101.01969392517282
1099	114.47231429759756
1100	127.99255772453472
1101	141.38280343104393
1102	154.1930312361214
1103	164.63089264017933
1104	165.6679604062878
1105	156.04333272881956
1106	143.40802036891992
1107	130.05858210654753
1108	116.53269950176205
1109	103.04528250346738
1110	89.74701464179634
1111	76.83165983569866
1112	64.56759444769557
1113	53.450186667433364
1114	44.37971005606425
1115	38.83820864319815
1116	38.39522291312481
1117	43.20841647453746
1118	51.827624078450576
1119	62.69124055722905
1120	74.81161030150571
1121	87.64465154583051
1122	100.89145184216608
1123	114.35191498482078
1124	127.87100940218863
1125	141.24591290970716
1126	154.0111820628881
1127	164.33972129136328
1128	165.34414274338954
1129	155.8258394512804
1130	143.2401078610712
1131	129.90842661656873
1132	116.3853037536325
1133	102.89152340667263
1134	89.5797556889006
1135	76.6430119865009
1136	64.34902179504242
1137	53.191709699192785
1138	44.07406510259563
1139	38.494915486317254
1140	38.05403670667107
1141	42.9106577597772
1142	51.58349604174541
1143	62.492048663573115
1144	74.64573681486183
1145	87.50227518612546
1146	100.7641893157454
1147	114.232101576471
1148	127.74942644749584
1149	141.1080010040917
1150	153.82676149740536
1151	164.0449894797087
1152	165.01519877845328
1153	155.60125392508982
1154	143.06598969117914
1155	129.75289353652764
1156	116.23312879046696
1157	102.73342532744884
1158	89.4084295178995
1159	76.45059689771105
1160	64.1268377812709
1161	52.929638453395334
1162	43.764693175212166
1163	38.147958293158936
1164	37.710297541086064
1165	42.61214293272551
1166	51.339892640083995
1167	62.29397692934636
1168	74.4811524980236
1169	87.36108857419403
1170	100.63790618739584
1171	114.11285457135854
1172	127.62777204955023
1173	140.9690179984136
1174	153.6397314611251
1175	163.74675638745651
1176	164.68134922558582
1177	155.3697327611635
1178	142.88575522993668
1179	129.59205869326715
1180	116.07625257664284
1181	102.5710737010389
1182	89.23321171605664
1183	76.25452969513697
1184	63.901162781431374
1185	52.664102308044136
1186	43.451722372125786
1187	37.7974555641345
1188	37.364135015769826
1189	42.31301067551324
1190	51.09692927396553
1191	62.09710739365346
1192	74.31791291793894
1193	87.22116022049113
1194	100.51260009054678
1195	113.99415280594184
1196	127.50600854674857
1197	140.8289147467919
1198	153.45005724786046
1199	163.44508434443168
1200	164.34280873337252
1201	155.13143907898228
1202	142.69950027016745
1203	129.4260029091856
1204	115.91475706710162
1205	102.40455724703193
1206	89.05422231050572
1207	76.05492646170406
1208	63.6721216651874
1209	52.395231927067776
1210	43.13528039207303
1211	37.44352472063121
1212	37.01567716844063
1213	42.013397124752196
1214	50.854716636448785
1215	61.90151479785885
1216	74.15606038271656
1217	87.08249384533624
1218	100.38826650609003
1219	113.8759735370217
1220	127.3840975378516
1221	140.68764281416506
1222	153.25770763071023
1223	163.14003868941464
1224	163.99978610643547
1225	154.88654187249915
1226	142.50732676397138
1227	129.2548118518246
1228	115.74872809157407
1229	102.23396786693085
1230	88.8714880894961
1231	75.85188714965639
1232	63.439831945050706
1233	52.1231549203698
1234	42.81549408319293
1235	37.086282059796694
1236	36.66505112848484
1237	41.71343673140229
1238	50.61336212094518
1239	61.70726909274859
1240	73.99563089702161
1241	86.94509486917433
1242	100.26489882055107
1243	113.75829252626403
1244	127.26199999347882
1245	140.54515461500796
1246	153.06265495821754
1247	162.8316876342717
1248	163.6524845449054
1249	154.6352153929023
1250	142.3093425510136
1251	129.0785758768771
1252	115.57825523478364
1253	102.05940053922276
1254	88.68515443326142
1255	75.64552981069028
1256	63.204418728888704
1257	51.84800345156215
1258	42.492493502763075
1259	36.72584602184432
1260	36.31238578376491
1261	41.41326504337563
1262	50.372973128109486
1263	61.51444087004773
1264	73.83666365168627
1265	86.80898751345138
1266	100.14248838671237
1267	113.64108412615917
1268	127.13967636796718
1269	140.40140354953587
1270	152.86487523980068
1271	162.52010213126567
1272	163.30110189521326
1273	154.37763855180924
1274	142.10566107993205
1275	128.89738986542986
1276	115.40343171284277
1277	101.8809532121737
1278	88.49530817132033
1279	75.43597048911879
1280	62.966008638494976
1281	51.56991181407831
1282	42.166409314751625
1283	36.36233468575546
1284	35.957809757426546
1285	41.113016429186374
1286	50.13365416071772
1287	61.323096896234816
1288	73.679195504638
1289	86.6741721362291
1290	100.02102458670763
1291	113.52432136755866
1292	127.01708671122734
1293	140.2563441369454
1294	152.66434822022816
1295	162.2053557437398
1296	162.94583090679762
1297	154.11399434774012
1298	141.89640112448177
1299	128.71135305629315
1300	115.22435424654657
1301	101.69872669459468
1302	88.30205989276324
1303	75.22332404910298
1304	62.72472737829126
1305	51.289012988653326
1306	41.837372689444095
1307	35.99586621673383
1308	35.60145150944645
1309	40.81282403321985
1310	49.8955062464597
1311	61.133298349048204
1312	73.5232520429571
1313	86.5406507248048
1314	99.90049489729682
1315	113.40797604841295
1316	126.89419078070813
1317	140.10993214577348
1318	152.46105744335833
1319	161.88752452036059
1320	162.5868594903647
1321	153.84446931826898
1322	141.68168649597143
1323	128.52056887397333
1324	115.04112293181173
1325	101.5128245449238
1326	88.10547055557655
1327	75.00770207097985
1328	62.48070087534745
1329	51.00544386937124
1330	41.50551706570775
1331	35.62655974046646
1332	35.24344018257258
1333	40.51282068200526
1334	49.65862932610052
1335	60.94510598528882
1336	73.36886226196259
1337	86.40842281370979
1338	99.78088495747755
1339	113.29201882374065
1340	126.77094815303644
1341	139.96212472088513
1342	152.2549903053544
1343	161.56668687326427
1344	162.2243709742099
1345	153.56925301957813
1346	141.461645753688
1347	128.3251447531714
1348	114.8538411075716
1349	101.32335295859914
1350	87.90571794685339
1351	74.78923568564028
1352	62.234063781547306
1353	50.71934254274259
1354	41.17097736829354
1355	35.254535089111606
1356	34.8839057456911
1357	40.21313937262585
1358	49.4231219106661
1359	60.75857891504394
1360	73.2160547693868
1361	86.2775027454061
1362	99.66217863820324
