Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,58945,-,-,India,25.55,84.85,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Temperature,Precipitable Water,Wind Direction,Wind Speed
2013,6,15,3,30,0,0,0,25,0,0,0,0,0,0,0,91.09173070739614,0.0,107.92043637936456,991.1287231445312,26.62952040210706,6.686496287209919,96.7854995727539,5.213484287261963
2013,6,15,4,30,0,0,0,24,0,0,0,0,0,0,0,90.98563466403998,0.0,96.67774756415727,991.5452270507812,26.553699049342413,6.554775625797868,97.053955078125,5.182775497436523
2013,6,15,5,30,28,32,31,24,11,11,0,0,0,11,11,86.24675081600705,0.0,84.5664670346824,992.4874267578125,27.323033055367773,6.453451012508919,97.13967895507812,5.192917346954346
2013,6,15,6,30,127,238,200,24,57,57,0,0,0,57,57,76.24536530204966,0.0,71.8928035098073,992.98828125,28.982002702963428,6.3933105131459556,98.88990020751953,5.66340970993042
2013,6,15,7,30,192,404,401,23,217,217,65,65,0,251,251,68.55341541117505,0.0,58.84466256540712,993.6014404296875,30.280762430308584,6.380436483645555,100.78470611572266,5.9491047859191895
2013,6,15,8,30,234,513,593,23,333,333,139,139,0,431,431,63.06221140651852,0.0,45.54882994302767,993.6460571289062,31.405831584221062,6.417317747661397,101.36160278320312,6.188019275665283
2013,6,15,9,30,261,580,753,23,392,392,125,125,0,498,498,56.894033396552004,0.0,32.096348397749026,993.5514526367188,32.946213571770045,6.4612520126391475,102.52127075195312,6.443507194519043
2013,6,15,10,30,277,620,865,23,429,429,158,158,0,579,579,52.85754423858629,0.0,18.57264306740892,992.3856811523438,34.32253930463048,6.487341295039222,103.53500366210938,6.662795543670654
2013,6,15,11,30,284,637,919,23,420,420,323,323,0,742,742,51.370176889862385,0.0,5.295085100618238,991.3402099609375,34.82023980549479,6.49969292030811,103.73457336425781,6.818289279937744
2013,6,15,12,30,283,634,909,23,440,440,214,214,0,652,652,50.954958891636046,0.0,9.127896503011613,990.6399536132812,34.83083342305076,6.553886110593907,104.51866149902344,7.008793354034424
2013,6,15,13,30,273,610,837,23,411,411,184,184,0,581,581,53.70919754975184,0.0,22.585559753329036,990.1202392578125,34.00829718389565,6.609616840075488,104.91468811035156,7.1283650398254395
2013,6,15,14,30,254,563,710,23,291,291,479,479,0,679,679,57.01324295610871,0.0,36.09822510604662,989.3441772460938,33.17715241590747,6.637952966611313,104.71102142333984,7.108066558837891
2013,6,15,15,30,223,485,538,23,291,291,139,139,0,382,382,58.72812708837638,0.0,49.51136276235734,989.3242797851562,32.6736444925653,6.655451504892068,104.73076629638672,6.9588727951049805
2013,6,15,16,30,175,361,341,23,186,186,334,334,0,339,339,62.992042239074344,0.0,62.742564289684196,990.0697631835938,31.641443891980202,6.676457505158133,106.09835052490234,6.506593704223633
2013,6,15,17,30,100,175,144,24,104,104,81,81,0,125,125,69.06975779101889,0.0,75.69276295997358,990.7218017578125,30.487449309287797,6.72798586145025,106.7493896484375,5.8739166259765625
2013,6,15,18,30,4,2,4,24,1,1,0,0,0,1,1,74.85685337759227,0.0,88.21833500643646,991.728515625,29.637734951359278,6.772314610918757,107.27619934082031,5.564547538757324
2013,6,15,19,30,0,0,0,25,0,0,0,0,0,0,0,78.96646320689902,0.0,100.10775156201406,992.5137329101562,29.122686723115123,6.8195331777538275,107.94476318359375,5.357481002807617
2013,6,15,20,30,0,0,0,25,0,0,0,0,0,0,0,81.48119987457716,0.0,111.00477984466775,993.1605834960938,28.764873270880003,6.867266602096684,108.58167266845703,5.138612270355225
2013,6,15,21,30,0,0,0,25,0,0,0,0,0,0,0,83.37939823315644,0.0,120.35331148297811,993.1067504882812,28.431617178298268,6.899762942604212,108.85490417480469,4.934908390045166
2013,6,15,22,30,0,0,0,25,0,0,0,0,0,0,0,84.98693554684725,0.0,127.31149451628427,992.9724731445312,28.11227393506124,6.919964152863701,109.00556182861328,4.8007588386535645
2013,6,15,23,30,0,0,0,25,0,0,0,0,0,0,0,86.58296110830074,0.0,130.84609764459935,992.5805053710938,27.82235694287374,6.942467856233428,109.02552795410156,4.711924076080322
2013,6,16,0,30,0,0,0,25,0,0,0,0,0,0,0,88.12794708642468,0.0,130.21920303697158,992.0001831054688,27.544735368390434,6.952239561825981,109.1395263671875,4.661653995513916
2013,6,16,1,30,0,0,0,25,0,0,0,0,0,0,0,89.49109628629581,0.0,125.57497049069613,991.66552734375,27.285303451749485,6.949707642377501,109.59959411621094,4.651322364807129
2013,6,16,2,30,0,0,0,25,0,0,0,0,0,0,0,90.70653422883237,0.0,117.81049610524443,991.5900268554688,27.086386711250555,6.941860335728963,110.4018325805664,4.660224914550781
2013,6,16,3,30,0,0,0,25,0,0,0,0,0,0,0,91.68002712325865,0.0,107.93311510797155,991.8058471679688,26.93907943886944,6.97033821730091,110.92927551269531,4.7168097496032715
2013,6,16,4,30,0,0,0,25,0,0,0,0,0,0,0,92.08995056491638,0.0,96.69877291939154,992.0880737304688,26.895381329223028,6.985788114882102,111.01749420166016,4.777353763580322
2013,6,16,5,30,27,31,30,25,17,17,0,0,0,17,17,90.62903492676084,0.0,84.59374788827466,993.014892578125,27.299468616581294,7.006527382049824,110.92237854003906,4.8040971755981445
2013,6,16,6,30,126,236,199,25,139,139,193,193,0,199,199,86.33059357120048,0.0,71.92487363590018,993.6727294921875,28.239354100308447,7.036635230622115,111.51871490478516,4.895697593688965
2013,6,16,7,30,191,402,400,25,203,203,330,330,0,374,374,80.61462147253918,0.0,58.88044369454305,994.1646728515625,29.289013779162588,7.073341344844363,114.10355377197266,5.140003681182861
2013,6,16,8,30,233,511,591,25,323,323,133,133,0,417,417,75.07481755925986,0.0,45.58746174284963,994.175537109375,30.755734129108532,7.118631358869417,115.17575073242188,5.219997406005859
2013,6,16,9,30,260,579,751,25,386,386,194,194,0,551,551,70.51359729620246,0.0,32.1369504651271,994.0178833007812,32.03229377821913,7.0734761699228414,115.81165313720703,5.165143013000488
2013,6,16,10,30,277,618,863,25,389,389,345,345,0,716,716,70.88543071541828,0.0,18.61357357266938,993.2518310546875,31.80633723427576,7.00110946536838,114.68433380126953,4.930683135986328
2013,6,16,11,30,284,635,917,25,294,294,578,578,0,870,870,70.21915423399997,0.0,5.322979387487706,993.061767578125,31.88813406984798,6.932811004210508,114.83979034423828,4.798852443695068
2013,6,16,12,30,283,633,908,25,430,430,240,240,0,667,667,70.59940562565001,0.0,9.070424345799182,992.2272338867188,31.732244090267898,6.922444323546848,119.15364074707031,4.893703460693359
2013,6,16,13,30,273,610,837,25,413,413,159,159,0,560,560,70.30657141688734,0.0,22.530446708206043,991.571533203125,31.665702717976558,6.924570296992707,117.87664794921875,4.689946174621582
2013,6,16,14,30,254,563,709,25,344,344,36,36,0,374,374,70.69853165398209,0.0,36.042623726592176,991.2578735351562,31.46573494962729,6.889528280028767,117.28815460205078,4.4659647941589355
2013,6,16,15,30,223,485,538,25,154,154,0,0,0,154,154,71.81456015254413,0.0,49.45471781041483,990.950927734375,31.145853769773282,6.929303217786324,114.94133758544922,4.2016754150390625
2013,6,16,16,30,175,361,341,25,140,140,0,0,0,140,140,74.54232319657679,0.0,62.684733083765295,991.3133544921875,30.70087271962427,6.922927183362943,110.71304321289062,3.8130338191986084
2013,6,16,17,30,101,176,145,25,84,84,2,2,0,85,85,77.84404626395366,0.0,75.63377166384922,991.7057495117188,30.055205013496675,6.901408240979397,108.3762435913086,3.780550479888916
2013,6,16,18,30,4,2,4,25,1,1,0,0,0,1,1,80.52140202654753,0.0,88.1584057390545,992.326904296875,29.525087330167537,6.839245476730406,108.12963104248047,3.7457504272460938
2013,6,16,19,30,0,0,0,25,0,0,0,0,0,0,0,82.33412600503154,0.0,100.04728089648582,992.9418334960938,29.21341022754865,6.776526809996527,108.69649505615234,3.6152780055999756
2013,6,16,20,30,0,0,0,25,0,0,0,0,0,0,0,84.09948092225335,0.0,110.9448226126554,993.2822265625,28.890297416098065,6.7259477155378535,113.81378173828125,3.446814775466919
2013,6,16,21,30,0,0,0,25,0,0,0,0,0,0,0,85.80878168788423,0.0,120.29594733872493,993.7227783203125,28.563145916369535,6.678643605945358,120.65750122070312,3.271355390548706
2013,6,16,22,30,0,0,0,25,0,0,0,0,0,0,0,87.27028255698426,0.0,127.26049889567307,993.4220581054688,28.277250042809158,6.665064271518348,126.40446472167969,3.0821573734283447
2013,6,16,23,30,0,0,0,26,0,0,0,0,0,0,0,89.04820582358143,0.0,130.80675482581447,993.2582397460938,27.988408471593004,6.678142939596292,130.35552978515625,2.8871936798095703
2013,6,17,0,30,0,0,0,26,0,0,0,0,0,0,0,90.9349802496918,0.0,130.19583215107508,992.919677734375,27.68360008256036,6.691649099072386,133.25656127929688,2.7130300998687744
2013,6,17,1,30,0,0,0,26,0,0,0,0,0,0,0,92.7609869899189,0.0,125.56805371477705,992.462646484375,27.39503000326721,6.694952862198768,135.7213134765625,2.5262348651885986
2013,6,17,2,30,0,0,0,26,0,0,0,0,0,0,0,94.16679592766825,0.0,117.81734611485899,992.5159912109375,27.171458225923402,6.692090927452748,140.54185485839844,2.3919942378997803
2013,6,17,3,30,0,0,0,26,0,0,0,0,0,0,0,95.27856931343969,0.0,107.95035811318807,993.1346435546875,26.98838741420832,6.743078934355729,145.32933044433594,2.190694808959961
2013,6,17,4,30,0,0,0,26,0,0,0,0,0,0,0,95.68242794134191,0.0,96.72364730338987,993.5060424804688,26.948995345306116,6.790967990039909,146.4377899169922,1.9477818012237549
2013,6,17,5,30,27,31,30,26,20,20,0,0,0,20,20,94.42388588942032,0.0,84.62426690520384,994.053466796875,27.34411749626895,6.836205644047682,141.37342834472656,1.701309084892273
2013,6,17,6,30,126,236,199,26,116,116,9,9,0,119,119,90.11265340001377,0.0,71.95966941187258,994.6015625,28.482405307218073,6.860348428530436,129.87266540527344,1.5197219848632812
2013,6,17,7,30,191,402,399,26,194,194,11,11,0,200,200,80.62193205633898,0.0,58.91851806063095,994.8751831054688,30.17968755738474,6.874946009410187,123.85575866699219,1.4317315816879272
2013,6,17,8,30,233,511,591,26,313,313,84,84,0,372,372,72.41525152299695,0.0,45.628032888586816,994.7093505859375,31.69349694789588,6.888546288165341,105.05789947509766,1.2348664999008179
2013,6,17,9,30,261,579,751,26,336,336,26,26,0,359,359,71.04582588272838,0.0,32.17924249709667,994.2053833007812,32.15362819234406,6.820859893026591,83.15863037109375,1.4371566772460938
2013,6,17,10,30,277,618,863,26,403,403,108,108,0,506,506,70.66863733864086,0.0,18.65619401594236,993.6716918945312,32.427750934762116,6.804398230729695,77.65924072265625,1.7695332765579224
2013,6,17,11,30,284,636,918,26,284,326,636,612,0,918,936,72.36881965243603,0.0,5.354590385693811,992.8696899414062,32.27341092435324,6.758339858629239,80.11526489257812,1.9768266677856445
2013,6,17,12,30,283,633,908,26,283,270,633,665,0,908,927,71.7048397944174,0.0,9.014598912401311,992.3882446289062,32.27831962406486,6.777816752464604,86.18657684326172,2.079477548599243
2013,6,17,13,30,273,610,837,26,273,316,610,578,0,837,851,72.28909050773161,0.0,22.476344614585457,991.5006713867188,31.981539200380723,6.758146704715644,96.1134262084961,2.047727584838867
2013,6,17,14,30,254,563,710,26,335,335,79,79,0,399,399,72.68509401326153,0.0,35.988162351670994,991.1192016601562,31.665051774910637,6.719176458423528,106.22013854980469,1.9777235984802246
2013,6,17,15,30,223,485,540,25,269,269,387,387,0,521,521,73.91940481996936,0.0,49.39951316804738,990.9713134765625,31.134201631059398,6.707262083525015,117.47601318359375,1.9315963983535767
2013,6,17,16,30,176,362,343,25,63,63,0,0,0,63,63,76.10053130992306,0.0,62.62873652570752,990.9891357421875,30.547089426111427,6.686352715281183,126.35166931152344,1.846908450126648
2013,6,17,17,30,101,177,146,26,36,36,0,0,0,36,36,79.93828188436909,0.0,75.57709417360783,991.2544555664062,30.067471472461932,6.64202614138622,127.10191345214844,1.5612555742263794
2013,6,17,18,30,5,2,5,26,1,1,0,0,0,1,1,81.7004947143344,0.0,88.10136580520249,991.4506225585938,29.657193086744883,6.563660745177493,123.00697326660156,1.2447149753570557
2013,6,17,19,30,0,0,0,26,0,0,0,0,0,0,0,83.57628217409452,0.0,99.9903824141037,991.7318725585938,29.498121123604335,6.494877059426327,113.1824722290039,1.1116302013397217
2013,6,17,20,30,0,0,0,26,0,0,0,0,0,0,0,83.4623727963975,0.0,110.88924963344454,992.2571411132812,29.14493412367824,6.431986239275545,104.90559387207031,1.146189570426941
2013,6,17,21,30,0,0,0,26,0,0,0,0,0,0,0,83.9886466218931,0.0,120.24388076325289,992.396240234375,28.99379621857895,6.405174737310749,102.4992904663086,1.3408693075180054
2013,6,17,22,30,0,0,0,25,0,0,0,0,0,0,0,84.32432653423223,0.0,127.21568562366191,992.4893798828125,28.584927491749227,6.396986009804033,103.04975891113281,1.539050817489624
2013,6,17,23,30,0,0,0,25,0,0,0,0,0,0,0,86.25192315543421,0.0,130.77416304616872,991.8262329101562,28.271941534411724,6.392204813980417,107.9305419921875,1.6489684581756592
2013,6,18,0,30,0,0,0,25,0,0,0,0,0,0,0,87.23581882704202,0.0,130.17918451398106,991.5274658203125,27.905419978227712,6.4041311291136545,115.29335021972656,1.6859796047210693
2013,6,18,1,30,0,0,0,25,0,0,0,0,0,0,0,88.77503981731633,0.0,125.56728526307552,991.5026245117188,27.689638319520725,6.443707555825476,123.95811462402344,1.6466100215911865
2013,6,18,2,30,0,0,0,25,0,0,0,0,0,0,0,89.26358354862415,0.0,117.82952726553496,990.9891357421875,27.441128020544,6.493567065717058,140.6141815185547,1.5928881168365479
2013,6,18,3,30,0,0,0,25,0,0,0,0,0,0,0,90.1648353812829,0.0,107.97211337336941,990.98193359375,27.32472415728114,6.556065331211153,155.4283905029297,1.580015778541565
2013,6,18,4,30,0,0,0,25,0,0,0,0,0,0,0,89.94388465652035,0.0,96.75230809893891,991.0498046875,27.291966377582582,6.605094371383244,165.27151489257812,1.5648901462554932
2013,6,18,5,30,27,30,30,25,17,17,0,0,0,17,17,88.16936388630356,0.0,84.65796143222742,991.4024658203125,27.998286980219802,6.645857765419187,169.28077697753906,1.4559850692749023
2013,6,18,6,30,126,235,199,26,129,129,123,123,0,168,168,82.57536464587695,0.0,71.9971144882835,991.3878173828125,29.64576424932926,6.676869671696259,168.81240844726562,1.297531247138977
2013,6,18,7,30,191,402,399,26,162,162,3,3,0,164,164,71.85495034391583,0.0,58.95880113940651,991.4761352539062,31.985724049236183,6.703013892838754,179.58486938476562,1.2759748697280884
2013,6,18,8,30,233,511,591,26,246,246,10,10,0,253,253,66.13245893985639,0.0,45.67045182653088,991.8142700195312,33.44805874180713,6.7266342073192495,178.08932495117188,1.0627962350845337
