Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	TEMP
050114	0000	1.7	1.0	1.5	1.1	1.2	1.1	126.9	131.8	35.3
050114	0010	3.2	0.7	3.1	0.7	2.4	0.8	107.6	113.9	34.9
050114	0020	2.4	0.5	2.3	0.6	1.5	0.9	114.6	118.5	35.0
050114	0030	1.9	1.0	1.8	1.0	1.4	0.9	83.2	85.0	35.1
050114	0040	1.8	0.6	1.7	0.6	1.0	0.8	99.9	110.4	35.2
050114	0050	2.2	0.7	2.2	0.5	1.3	0.8	88.7	97.8	35.5
050114	0100	2.0	0.7	1.9	0.6	0.7	0.7	138.5	151.1	35.2
050114	0110	1.4	0.9	1.4	0.9	0.8	0.7	105.6	110.2	35.3
050114	0120	1.2	0.8	1.3	0.8	0.7	0.7	161.4	163.8	36.0
050114	0130	2.2	0.5	2.0	0.6	1.2	0.8	144.0	148.6	36.1
050114	0140	2.6	0.4	2.4	0.4	1.4	0.8	137.1	145.2	36.0
050114	0150	1.9	0.4	1.8	0.5	0.6	0.5	142.6	144.6	36.2
050114	0200	1.4	0.9	1.2	0.8	0.6	0.6	153.4	144.9	36.5
050114	0210	2.3	1.3	1.9	1.3	1.1	1.1	158.8	156.7	36.5
050114	0220	2.9	0.6	2.8	0.6	1.8	0.8	181.0	190.1	36.4
050114	0230	2.0	0.8	1.9	0.8	1.0	0.8	201.6	203.5	36.6
050114	0240	1.6	1.0	1.6	0.8	0.7	0.6	214.6	228.2	36.5
050114	0250	2.8	0.6	2.5	0.7	1.2	0.8	196.7	204.8	36.5
050114	0300	3.1	0.9	2.7	0.9	1.5	1.0	174.7	182.0	36.4
050114	0310	3.6	0.7	3.3	0.8	2.1	1.1	192.0	199.9	36.3
050114	0320	3.5	0.8	3.4	0.8	2.0	1.1	165.8	182.2	36.3
050114	0330	3.0	0.7	2.8	0.8	1.6	1.0	169.0	175.7	36.2
050114	0340	2.6	0.5	2.4	0.5	1.0	0.7	183.9	196.1	36.3
050114	0350	2.6	0.5	2.2	0.5	0.9	0.7	181.9	188.6	36.2
050114	0400	3.1	0.6	2.7	0.6	1.4	0.8	188.5	196.8	36.2
050114	0410	3.4	0.5	2.9	0.6	0.9	0.7	209.0	218.8	36.0
050114	0420	3.2	0.7	2.6	0.6	0.8	0.7	206.0	215.8	35.8
050114	0430	3.3	0.3	3.0	0.4	0.9	0.8	210.3	217.6	35.7
050114	0440	3.3	0.5	2.8	0.5	1.4	0.7	230.7	240.8	35.3
050114	0450	3.2	0.4	2.7	0.4	1.0	0.8	224.2	234.7	35.1
050114	0500	2.6	0.4	1.7	0.8	0.3	0.0	211.7	220.6	35.0
050114	0510	2.3	0.3	1.2	0.6	0.3	0.0	203.8	212.8	34.9
050114	0520	2.5	0.3	1.7	0.4	0.3	0.1	202.1	208.0	34.7
050114	0530	2.0	0.2	1.3	0.2	0.3	0.0	200.6	206.0	34.3
050114	0540	1.8	0.3	1.4	0.2	0.3	0.0	200.2	199.6	33.9
050114	0550	1.9	0.2	1.6	0.3	0.3	0.0	200.0	188.5	33.5
050114	0600	2.0	0.2	1.8	0.3	0.3	0.0	187.3	180.6	33.2
050114	0610	1.6	0.2	1.6	0.4	0.4	0.2	186.9	179.8	33.0
050114	0620	2.1	0.3	2.3	0.2	0.3	0.0	149.0	179.2	32.9
050114	0630	3.1	0.3	2.6	0.2	0.3	0.1	132.6	151.4	32.7
050114	0640	3.4	0.2	2.8	0.2	0.4	0.2	134.5	135.8	32.4
050114	0650	3.6	0.3	2.9	0.2	0.4	0.2	129.8	135.8	32.1
050114	0700	3.6	0.3	2.8	0.2	0.3	0.0	132.8	136.1	31.9
050114	0710	3.8	0.2	2.9	0.2	0.3	0.0	142.0	144.9	31.7
050114	0720	3.7	0.2	2.6	0.2	0.3	0.0	147.1	153.1	31.5
050114	0730	3.8	0.2	2.7	0.2	0.3	0.0	139.4	143.4	31.4
050114	0740	3.7	0.2	2.5	0.2	0.3	0.0	140.2	146.0	31.3
050114	0750	4.0	0.2	2.5	0.2	0.3	0.0	148.1	152.1	31.1
050114	0800	4.0	0.2	2.9	0.2	0.3	0.0	148.9	158.3	31.1
050114	0810	4.1	0.1	3.0	0.2	0.3	0.0	145.3	156.8	31.1
050114	0820	4.2	0.1	3.0	0.2	0.3	0.0	144.8	156.8	30.9
050114	0830	3.9	0.3	2.1	0.5	0.3	0.0	145.6	163.3	30.8
