Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	TEMP
030114	0000	4.1	0.4	2.8	0.5	0.8	0.6	186.1	194.8	19.4
030114	0010	4.5	0.3	3.0	0.4	1.1	0.6	192.3	194.6	19.4
030114	0020	4.1	0.4	2.7	0.4	0.5	0.4	200.1	210.0	19.3
030114	0030	4.8	0.4	3.4	0.4	1.6	0.7	203.2	212.3	19.2
030114	0040	6.1	0.8	4.4	0.9	2.0	1.0	204.6	215.6	19.1
030114	0050	5.6	0.9	4.2	0.8	2.3	0.9	204.7	214.3	19.0
030114	0100	5.1	0.8	3.9	1.0	2.2	1.1	209.3	216.5	18.9
030114	0110	3.9	0.5	3.0	0.6	1.2	0.7	217.8	229.2	18.7
030114	0120	3.8	0.5	3.0	0.5	2.0	0.5	231.7	244.3	18.5
030114	0130	3.8	0.5	2.7	0.5	1.1	0.7	219.3	231.0	18.3
030114	0140	3.1	0.9	2.4	0.6	1.5	0.7	233.6	234.8	18.3
030114	0150	3.4	0.7	2.5	0.6	1.3	0.8	239.7	241.6	18.1
030114	0200	2.0	0.4	1.2	0.6	0.5	0.4	259.2	243.4	18.1
030114	0210	0.8	0.6	0.4	0.2	0.5	0.4	233.9	243.1	18.0
030114	0220	2.4	0.9	2.5	0.8	2.4	0.7	46.2	219.4	17.9
030114	0230	6.3	1.1	6.0	0.9	4.7	0.8	64.1	72.6	17.9
030114	0240	6.7	0.7	6.1	0.7	4.7	0.9	63.8	75.1	17.9
030114	0250	4.9	1.5	4.1	1.5	3.0	1.6	55.2	62.2	17.9
030114	0300	2.7	0.6	1.9	0.7	0.8	0.7	13.3	15.6	17.8
030114	0310	3.0	0.5	2.2	0.6	1.0	0.7	25.6	34.8	17.8
030114	0320	3.5	0.4	2.8	0.5	1.3	0.8	33.3	41.0	17.8
030114	0330	4.1	0.5	3.4	0.5	2.3	0.7	46.3	56.5	17.8
030114	0340	3.1	0.8	2.1	0.9	0.9	0.8	57.2	72.5	17.8
030114	0350	1.5	0.6	0.5	0.4	0.3	0.0	57.1	71.6	17.7
030114	0400	2.4	1.3	1.8	1.3	1.1	1.0	73.1	84.0	17.7
030114	0410	3.9	0.4	3.1	0.7	1.4	0.9	56.0	62.7	17.7
030114	0420	2.5	0.6	1.4	0.6	0.4	0.2	59.6	63.5	17.7
030114	0430	3.5	0.7	2.8	0.8	1.7	0.9	70.4	75.5	17.7
030114	0440	3.0	0.9	2.0	1.1	1.1	0.8	54.1	57.2	17.7
030114	0450	2.0	0.4	1.1	0.6	0.3	0.0	103.3	111.2	17.7
030114	0500	1.5	0.4	0.5	0.4	0.3	0.0	84.2	114.2	17.7
030114	0510	0.9	0.7	0.7	0.6	0.3	0.0	80.9	101.6	17.6
030114	0520	3.2	0.6	3.0	0.5	1.5	0.5	79.4	97.1	17.5
030114	0530	5.0	0.6	4.1	0.5	2.9	0.8	87.6	101.5	17.6
030114	0540	3.9	0.6	3.1	0.6	1.4	0.8	98.2	110.9	17.6
030114	0550	3.1	0.6	2.3	0.7	0.7	0.6	112.8	124.3	17.6
030114	0600	3.2	0.4	2.3	0.6	1.1	0.6	132.2	146.2	17.6
030114	0610	0.7	0.6	0.4	0.3	0.3	0.0	128.6	147.4	17.5
030114	0620	0.3	0.1	0.3	0.0	0.3	0.0	146.0	147.9	17.5
030114	0630	0.6	0.5	0.5	0.4	0.3	0.0	199.4	148.1	17.5
030114	0640	1.8	0.7	1.7	0.6	0.7	0.5	233.8	158.2	17.4
030114	0650	2.0	0.7	1.5	0.8	0.5	0.3	259.7	278.8	17.5
030114	0700	1.6	0.3	0.7	0.4	0.3	0.0	260.2	279.4	17.4
030114	0710	1.3	0.2	0.6	0.4	0.3	0.0	259.8	279.3	17.4
030114	0720	1.3	0.4	1.3	0.4	0.3	0.0	259.7	279.2	17.4
030114	0730	1.2	0.7	0.6	0.4	0.3	0.0	259.7	279.2	17.4
030114	0740	1.4	0.8	0.8	0.6	0.3	0.0	281.8	279.6	17.3
030114	0750	0.3	0.0	0.3	0.0	0.3	0.0	278.6	279.6	17.3
030114	0800	0.3	0.0	0.3	0.0	0.3	0.0	278.4	278.3	17.3
030114	0810	0.3	0.0	0.3	0.0	0.3	0.0	278.4	278.3	17.3
030114	0820	0.3	0.0	0.3	0.0	0.3	0.0	278.4	278.3	17.2
030114	0830	0.8	0.7	0.8	0.7	0.3	0.0	305.3	279.0	17.2
030114	0840	2.5	0.2	2.0	0.4	0.6	0.5	4.4	279.8	17.3
030114	0850	2.5	0.4	1.8	0.5	0.8	0.6	17.6	280.8	17.4
030114	0900	2.6	0.5	1.7	0.7	1.0	0.7	10.2	12.6	17.4
030114	0910	1.7	0.5	0.5	0.4	0.3	0.0	1.0	10.4	17.5
030114	0920	1.6	0.3	0.7	0.5	0.3	0.1	34.7	11.0	17.6
030114	0930	1.3	0.6	0.8	0.5	0.4	0.2	71.4	11.4	17.7
030114	0940	1.0	0.5	0.8	0.5	0.4	0.1	78.4	11.5	17.9
030114	0950	2.0	0.4	1.8	0.6	0.9	0.7	50.7	38.3	18.1
030114	1000	2.2	0.3	1.9	0.4	1.5	0.6	60.5	63.1	18.3
030114	1010	2.6	0.3	2.2	0.4	1.3	0.7	93.5	100.2	18.4
030114	1020	3.0	0.5	2.5	0.6	1.9	0.6	102.1	114.3	18.4
030114	1030	1.4	0.6	1.0	0.6	0.9	0.6	88.7	98.8	18.5
030114	1040	2.0	0.5	1.6	0.5	1.0	0.6	63.5	84.0	18.7
030114	1050	1.3	0.9	0.9	0.8	0.7	0.6	27.8	42.7	19.0
030114	1100	1.8	0.6	1.6	0.7	0.8	0.7	20.3	33.6	19.6
030114	1110	1.4	0.8	1.2	0.8	0.9	0.8	49.6	56.9	19.8
030114	1120	1.7	0.9	1.5	0.8	0.9	0.6	71.3	80.8	19.7
030114	1130	1.4	0.8	1.1	0.7	0.6	0.6	89.6	99.7	19.9
030114	1140	1.7	0.8	1.2	0.7	0.6	0.4	95.1	115.6	20.2
030114	1150	2.3	0.6	1.8	0.8	1.2	0.9	94.4	103.9	20.7
030114	1200	2.0	0.6	1.3	0.8	0.5	0.3	120.0	130.2	20.9
030114	1210	0.7	0.6	0.5	0.4	0.4	0.2	121.2	133.5	21.3
030114	1220	0.9	0.6	0.8	0.5	0.3	0.0	122.1	124.0	21.6
030114	1230	0.9	0.8	1.1	0.9	0.7	0.7	93.5	110.2	22.3
030114	1240	1.9	1.2	1.6	1.1	1.1	0.7	78.2	103.3	22.3
030114	1250	2.0	0.7	1.7	0.8	0.6	0.5	124.4	136.0	22.0
030114	1300	1.4	0.7	1.3	0.8	0.5	0.4	119.1	134.0	21.8
030114	1310	2.1	0.7	1.8	0.9	0.9	0.7	80.7	86.3	21.6
030114	1320	2.1	0.5	1.8	0.7	0.9	0.7	79.8	92.2	21.7
030114	1330	2.2	0.7	1.8	0.9	1.3	1.0	71.3	84.5	21.5
030114	1340	2.2	0.5	1.9	0.6	1.3	0.8	53.2	66.3	21.7
030114	1350	2.2	0.4	1.7	0.7	1.2	0.7	47.5	54.8	21.9
