Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	TEMP
030913	0300	4.2	0.2	3.4	0.2	0.7	0.4	256.6	296.5	17.0
030913	0310	4.5	0.3	3.5	0.2	1.1	0.3	259.7	295.3	16.9
030913	0320	5.0	0.2	3.7	0.1	1.4	0.2	259.3	260.6	17.4
030913	0330	5.2	0.2	3.5	0.2	1.0	0.4	261.6	260.6	17.3
030913	0340	4.9	0.3	3.0	0.2	0.4	0.1	262.0	260.2	16.9
030913	0350	4.7	0.2	2.7	0.2	0.3	0.0	262.5	260.3	16.6
030913	0400	4.7	0.2	2.7	0.2	0.3	0.0	263.1	260.6	16.6
030913	0410	4.8	0.2	2.9	0.2	0.3	0.0	263.9	260.9	16.4
030913	0420	4.5	0.1	2.6	0.1	0.3	0.0	263.9	260.9	16.3
030913	0430	4.4	0.2	2.8	0.2	0.3	0.0	263.9	260.8	16.1
030913	0440	4.4	0.2	2.8	0.2	0.3	0.0	263.8	260.6	15.9
030913	0450	4.3	0.2	2.8	0.2	0.3	0.0	263.8	260.3	15.8
030913	0500	4.1	0.1	2.7	0.2	0.3	0.0	263.8	260.3	15.8
030913	0510	4.0	0.2	2.7	0.2	0.3	0.0	263.8	260.3	15.8
030913	0520	4.0	0.2	2.8	0.2	0.4	0.2	263.8	260.2	15.8
030913	0530	4.1	0.2	2.8	0.2	0.4	0.1	262.0	259.8	16.2
030913	0540	4.5	0.2	2.8	0.2	0.3	0.0	258.6	259.8	16.5
030913	0550	4.5	0.2	2.8	0.2	0.3	0.0	252.5	259.6	16.4
030913	0600	5.1	0.3	2.9	0.2	0.3	0.0	252.1	259.6	16.3
030913	0610	5.0	0.2	3.2	0.2	0.3	0.0	249.7	259.5	16.5
030913	0620	5.0	0.2	3.2	0.2	0.3	0.0	245.2	259.4	16.5
030913	0630	5.0	0.2	3.1	0.2	0.3	0.0	243.4	259.2	16.4
030913	0640	5.5	0.2	3.3	0.2	0.4	0.2	239.1	254.7	16.3
030913	0650	5.9	0.2	3.6	0.3	0.5	0.3	238.6	228.0	16.4
030913	0700	5.5	0.3	3.5	0.3	0.3	0.0	242.2	233.7	16.3
030913	0710	5.0	0.2	3.2	0.3	0.3	0.0	239.0	231.1	16.3
030913	0720	4.8	0.2	3.0	0.3	0.3	0.0	236.9	231.6	16.5
030913	0730	4.4	0.3	2.4	0.4	0.3	0.0	231.6	230.5	16.3
030913	0740	4.1	0.2	2.2	0.2	0.3	0.0	231.4	230.7	16.1
030913	0750	3.7	0.3	2.0	0.2	0.3	0.0	230.5	230.9	16.1
030913	0800	3.6	0.2	2.0	0.2	0.3	0.0	230.0	230.9	16.1
030913	0810	2.9	0.3	1.4	0.4	0.4	0.2	233.7	230.9	16.3
030913	0820	2.3	0.2	0.3	0.1	0.3	0.0	234.5	230.9	16.9
030913	0830	2.3	0.3	0.3	0.0	0.3	0.0	234.6	230.9	17.8
030913	0840	2.4	0.3	0.8	0.5	0.3	0.0	230.2	230.6	18.4
030913	0850	2.6	0.3	1.2	0.6	0.5	0.3	226.8	230.5	18.4
030913	0900	2.5	0.5	1.5	0.6	0.6	0.4	230.2	230.7	18.6
030913	0910	1.9	0.6	1.0	0.6	0.7	0.4	224.4	230.6	19.0
030913	0920	2.7	0.5	2.2	0.5	1.3	0.7	229.6	230.7	19.5
030913	0930	2.5	0.4	2.0	0.4	1.5	0.5	235.0	230.8	19.8
030913	0940	2.1	0.5	2.0	0.5	1.7	0.6	239.6	231.0	20.3
030913	0950	1.9	0.4	2.0	0.4	1.6	0.4	248.1	231.2	20.7
030913	1000	2.0	0.4	2.0	0.4	1.8	0.5	269.0	231.7	21.1
030913	1010	2.0	0.4	2.1	0.4	1.6	0.6	265.1	264.4	21.4
030913	1020	1.6	0.4	1.5	0.5	1.2	0.5	268.1	273.8	21.9
030913	1030	1.6	0.5	1.4	0.5	0.9	0.6	263.3	274.0	22.4
030913	1040	0.9	0.5	0.9	0.6	0.7	0.6	259.3	273.7	23.1
030913	1050	1.3	0.7	1.2	0.6	0.7	0.5	233.0	243.7	23.6
030913	1100	1.7	0.5	1.7	0.5	1.2	0.5	236.9	223.6	24.0
030913	1110	1.7	0.6	1.6	0.6	0.9	0.6	234.7	223.4	24.5
030913	1120	2.3	0.7	2.0	0.6	1.5	0.6	234.2	245.3	25.0
030913	1130	2.2	0.5	2.1	0.5	1.4	0.5	218.9	229.5	25.4
030913	1140	2.9	0.5	2.9	0.5	2.5	0.7	237.7	245.8	25.8
030913	1150	3.7	0.7	3.4	0.6	2.9	0.6	241.4	250.0	26.1
030913	1200	3.8	0.5	3.5	0.5	3.0	0.6	234.2	240.8	26.3
030913	1210	4.1	0.8	4.0	0.8	3.5	0.7	242.4	254.5	26.6
030913	1220	4.4	0.7	4.1	0.8	3.6	0.8	237.0	244.5	26.9
030913	1230	4.4	0.7	4.1	0.8	3.2	0.7	235.4	244.1	27.4
030913	1240	4.7	0.7	4.3	0.7	3.7	0.7	233.9	241.4	27.6
030913	1250	4.8	0.6	4.8	0.6	4.3	0.7	248.7	256.5	27.6
030913	1300	4.9	0.8	4.8	0.7	4.2	0.9	238.6	248.5	27.8
030913	1310	5.6	0.8	5.2	0.8	4.6	1.0	241.3	250.0	28.0
030913	1320	5.7	0.6	5.4	0.8	4.5	1.0	237.1	244.8	28.2
030913	1330	5.7	0.7	5.3	0.6	4.3	0.8	232.6	242.5	28.5
030913	1340	5.5	0.7	5.0	0.8	4.2	0.7	234.5	242.4	28.5
030913	1350	5.8	0.7	5.4	0.8	3.8	1.0	227.0	235.7	28.9
030913	1400	5.8	0.8	5.6	0.8	4.7	1.0	244.3	252.9	28.9
030913	1410	5.5	0.7	5.1	0.7	4.3	0.9	240.5	249.3	28.9
030913	1420	5.3	0.6	5.1	0.6	4.4	0.8	240.0	250.1	28.9
030913	1430	5.5	0.6	5.3	0.6	4.4	0.8	241.7	250.3	29.1
030913	1440	4.6	0.8	4.4	0.9	3.7	0.9	243.0	254.2	29.2
030913	1450	4.9	0.7	4.6	0.8	3.8	0.8	231.4	242.6	29.3
030913	1500	4.6	0.5	4.0	0.6	3.4	0.7	237.0	245.1	29.4
030913	1510	5.1	0.8	4.4	0.9	3.2	0.8	229.5	236.4	29.5
030913	1520	5.3	0.9	5.0	0.9	3.3	1.0	220.7	231.2	29.5
030913	1530	5.2	0.8	4.4	0.9	2.9	0.6	222.7	231.8	29.6
030913	1540	4.7	0.7	4.2	0.8	3.1	0.7	221.1	230.7	29.6
030913	1550	5.2	0.9	4.4	0.9	2.9	0.8	221.4	229.5	29.6
030913	1600	5.1	0.7	4.6	0.7	3.0	0.8	217.1	227.0	29.6
030913	1610	4.4	0.9	3.7	0.8	2.3	0.5	225.0	234.2	29.6
030913	1620	5.0	0.6	4.4	0.6	2.6	0.6	224.3	232.7	29.7
030913	1630	4.3	0.7	3.5	0.9	2.0	0.6	216.7	227.0	29.7
030913	1640	4.6	0.6	4.0	0.6	2.1	0.5	215.2	226.1	29.5
030913	1650	4.6	0.6	3.7	0.7	2.1	0.5	220.2	228.7	29.3
030913	1700	4.9	0.5	3.7	0.8	2.4	0.6	219.9	229.4	29.0
030913	1710	5.0	0.5	4.0	0.6	2.0	0.5	216.5	227.0	28.7
030913	1720	5.0	0.5	4.0	0.6	1.9	0.4	216.8	226.2	28.5
030913	1730	5.1	0.4	3.8	0.6	1.8	0.6	219.4	228.6	28.2
030913	1740	5.0	0.4	3.9	0.5	2.1	0.6	218.9	230.5	27.8
030913	1750	4.9	0.3	3.7	0.5	2.0	0.5	218.8	229.6	27.5
030913	1800	5.2	0.3	3.8	0.4	1.7	0.5	221.9	228.8	27.1
030913	1810	4.9	0.3	3.6	0.4	1.1	0.5	223.1	228.3	26.9
030913	1820	4.7	0.3	3.5	0.3	0.8	0.5	220.2	227.7	26.6
030913	1830	4.6	0.2	3.3	0.3	0.5	0.3	219.2	224.4	26.2
030913	1840	4.8	0.3	3.4	0.3	1.0	0.5	220.0	221.7	25.9
030913	1850	4.9	0.2	3.6	0.3	0.6	0.4	224.2	223.1	25.7
030913	1900	5.0	0.2	3.6	0.2	0.7	0.4	225.0	226.8	25.4
030913	1910	5.5	0.2	3.9	0.2	0.9	0.5	223.8	226.4	25.2
