Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	TEMP
040113	0000	5.4	0.4	3.7	0.3	1.8	0.3	239.3	244.2	22.3
040113	0010	5.0	0.3	3.4	0.2	1.5	0.4	237.4	244.5	22.1
040113	0020	5.5	0.2	3.7	0.2	1.6	0.6	235.0	244.1	22.4
040113	0030	5.9	0.2	4.0	0.2	0.5	0.4	235.2	238.0	22.4
040113	0040	6.1	0.2	4.2	0.2	1.6	0.6	242.7	242.3	22.2
040113	0050	5.8	0.2	3.9	0.4	1.2	0.5	248.7	247.3	21.8
040113	0100	5.7	0.2	4.0	0.2	1.0	0.5	251.9	247.1	21.4
040113	0110	5.3	0.3	3.8	0.3	0.5	0.4	247.7	240.0	21.7
040113	0120	4.8	0.2	3.3	0.2	0.9	0.4	250.6	244.5	21.3
040113	0130	5.0	0.2	3.7	0.3	0.8	0.5	244.2	242.5	21.0
040113	0140	5.3	0.2	4.0	0.2	0.4	0.2	243.9	238.8	21.4
040113	0150	4.8	0.2	2.8	0.3	0.3	0.0	242.4	240.7	20.9
040113	0200	4.9	0.2	3.2	0.4	0.5	0.4	243.3	240.7	20.2
040113	0210	5.2	0.2	4.1	0.2	0.8	0.5	243.3	240.3	20.5
040113	0220	5.4	0.2	3.5	0.2	1.2	0.4	245.5	240.5	20.4
040113	0230	5.4	0.4	3.4	0.2	0.9	0.4	246.1	240.6	19.8
040113	0240	5.3	0.4	3.1	0.4	0.6	0.4	250.8	258.9	19.5
040113	0250	5.0	0.3	2.8	0.2	1.2	0.4	253.3	267.3	19.5
040113	0300	5.0	0.3	2.7	0.2	1.2	0.2	257.4	267.8	19.3
040113	0310	6.0	0.3	3.6	0.2	1.1	0.2	260.3	267.4	18.8
040113	0320	5.5	0.3	3.2	0.2	0.4	0.3	259.0	267.2	18.9
040113	0330	5.7	0.2	3.5	0.2	0.3	0.0	261.6	267.7	18.9
040113	0340	4.5	0.4	2.7	0.3	0.6	0.4	273.8	268.1	18.7
040113	0350	4.8	0.2	3.3	0.2	1.1	0.4	277.3	269.3	18.8
040113	0400	4.8	0.2	3.7	0.2	1.2	0.2	280.2	269.9	18.8
040113	0410	4.9	0.2	3.7	0.2	0.9	0.4	281.5	270.0	18.8
040113	0420	4.8	0.2	3.2	0.4	0.3	0.0	279.1	269.8	18.7
